WHO_region,Disease_presentation,Age_group,Pathogen,deaths associated with resistance (mean),deaths associated with resistance (lower),deaths associated with resistance (upper),deaths attributable to resistance (mean),deaths attributable to resistance (lower),deaths attributable to resistance (upper),vaccine_avertable_deaths_associated_with_resistance_.mean.,vaccine_avertable_deaths_associated_with_resistance_.lower.,vaccine_avertable_deaths_associated_with_resistance_.upper.,vaccine_avertable_deaths_attributable_to_resistance_.mean.,vaccine_avertable_deaths_attributable_to_resistance_.lower.,vaccine_avertable_deaths_attributable_to_resistance_.upper.
Eastern Mediterranean,Bone and joint infections,55 to 59,Escherichia coli,13.54463907113,3.87371052052384,31.5690469389125,3.79904273578396,1.02219018968868,8.95805932479415,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,60 to 64,Escherichia coli,17.2708261370762,4.7826233554033,40.3133315663424,4.85236993755067,1.30813738953272,11.7109715003482,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,65 to 69,Escherichia coli,20.9551675702182,6.2765540360574,47.3520260633704,5.88060347483385,1.73090629803493,13.5066050031512,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,70 to 74,Escherichia coli,34.9284043661036,9.45788365885125,82.9025031483062,9.79322179541035,2.55090832821794,24.1812527450323,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,75 to 79,Escherichia coli,32.4515734506497,8.41557131028842,77.3846645594719,9.10855943282706,2.26288829662946,22.2613752279513,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,80 to 84,Escherichia coli,36.3063099989475,10.9666992440694,78.7596901581641,10.1533014858805,2.96602020644855,23.1169384347233,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,85 to 89,Escherichia coli,27.4839393893628,8.19139393471767,59.9597637408193,7.67591982104499,2.13979923879114,17.2933445326128,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,90 to 94,Escherichia coli,11.6403672874507,3.08782119004074,25.9737222248038,3.2537952301869,0.835719951638414,7.56873344458277,0,0,0,0,0,0
Eastern Mediterranean,Bone and joint infections,95 plus,Escherichia coli,3.9932799459609,1.02438012835732,9.01814968068574,1.11226190568962,0.276896272537571,2.57786255998857,0,0,0,0,0,0
Europe,Bone and joint infections,EN,Escherichia coli,0.0526573435203445,0.004513825423163,0.198524507167259,0.0136177191675351,0.00111665775552447,0.0496764872619489,0,0,0,0,0,0
Europe,Bone and joint infections,LN,Escherichia coli,0.0495849916547591,0.0049789599416214,0.161828108536395,0.0126117629381327,0.00133131719780616,0.040758294714715,0,0,0,0,0,0
Europe,Bone and joint infections,PN,Escherichia coli,0.159160968418007,0.0223524077694787,0.536904696120578,0.0403656180163245,0.00573099808098101,0.134191382905135,0,0,0,0,0,0
Europe,Bone and joint infections,1 to 4,Escherichia coli,0.24931534728213,0.0319306986217096,0.882196869771923,0.0624786720015526,0.00774027412645187,0.214315398543519,0,0,0,0,0,0
Europe,Bone and joint infections,5 to 9,Escherichia coli,0.307457839045371,0.118565771764709,0.72948253241289,0.0765418294642044,0.0292522126545235,0.17541885384138,0,0,0,0,0,0
Europe,Bone and joint infections,10 to 14,Escherichia coli,0.351234492953575,0.0600605102452032,1.05718265861765,0.0885270636890764,0.0148167552810104,0.264491420632812,0,0,0,0,0,0
Europe,Bone and joint infections,15 to 19,Escherichia coli,0.22268396848855,0.0491306968694076,0.648941891819997,0.0561606487727191,0.0117411502109337,0.172472837060129,0,0,0,0,0,0
Europe,Bone and joint infections,20 to 24,Escherichia coli,0.466372623831679,0.0844678249586305,1.48785755913708,0.115997398057174,0.0199992950351363,0.358636842746711,0,0,0,0,0,0
Europe,Bone and joint infections,25 to 29,Escherichia coli,0.870994881151333,0.183622873664628,2.58516200902431,0.21805555760613,0.0441365545046432,0.648047280430868,0,0,0,0,0,0
Europe,Bone and joint infections,30 to 34,Escherichia coli,1.77340806800767,0.285084105997587,5.69191906830369,0.443844971150367,0.0713806588132935,1.45835566206696,0,0,0,0,0,0
Europe,Bone and joint infections,35 to 39,Escherichia coli,2.41259303139439,0.472587323936495,7.08906311457952,0.603009359894594,0.116674799578317,1.81590412697224,0,0,0,0,0,0
Europe,Bone and joint infections,40 to 44,Escherichia coli,3.82674232280166,0.865638779538404,10.3094805562814,0.948231853959559,0.216593840662221,2.64761124071718,0,0,0,0,0,0
Europe,Bone and joint infections,45 to 49,Escherichia coli,5.90534518740044,1.38858740340904,15.9347079201869,1.45316445646336,0.33413916587283,4.06873408032341,0,0,0,0,0,0
Europe,Bone and joint infections,50 to 54,Escherichia coli,11.3979229037438,2.86481386287969,28.0867854827604,2.77589774138889,0.643501479214736,7.2815768258499,0,0,0,0,0,0
Europe,Bone and joint infections,55 to 59,Escherichia coli,16.6419926104913,5.11098712540192,38.8734030399892,4.07048587397536,1.16424266802251,9.65193067763105,0,0,0,0,0,0
Europe,Bone and joint infections,60 to 64,Escherichia coli,22.8333754826706,6.88009992487271,52.4231361965113,5.57991643698726,1.56460186775973,13.4179382501354,0,0,0,0,0,0
Europe,Bone and joint infections,65 to 69,Escherichia coli,26.1368387448119,8.88580030126441,56.7699305240003,6.32221888341447,2.01241291008924,14.2876685123714,0,0,0,0,0,0
Europe,Bone and joint infections,70 to 74,Escherichia coli,44.4403718519514,12.7474608558607,105.483714332734,10.55192237797,2.96382698617548,24.6931756789489,0,0,0,0,0,0
Europe,Bone and joint infections,75 to 79,Escherichia coli,48.6018101380047,14.2118946096182,110.692815588106,11.375543616949,3.14941979107622,26.1015169967766,0,0,0,0,0,0
Europe,Bone and joint infections,80 to 84,Escherichia coli,58.0236614659712,19.0711152375444,126.529604988748,13.5108229009737,4.15754685962009,29.8174306514558,0,0,0,0,0,0
Europe,Bone and joint infections,85 to 89,Escherichia coli,52.0390495131787,16.2742055513577,113.388167654275,11.9017415544486,3.4659748128454,26.4017389667333,0,0,0,0,0,0
Europe,Bone and joint infections,90 to 94,Escherichia coli,32.4663450925422,9.18075873574117,76.8785524089297,7.37421981939082,1.90552205775427,17.3948019695754,0,0,0,0,0,0
Europe,Bone and joint infections,95 plus,Escherichia coli,11.9765009015219,2.91632011919718,31.092879488957,2.68982155501371,0.625268154929248,6.98739598605197,0,0,0,0,0,0
South-East Asia,Bone and joint infections,EN,Escherichia coli,4.39102763529276,0.44545669033843,13.9054165885778,1.37152166700044,0.139202179002969,4.49680670763725,0,0,0,0,0,0
South-East Asia,Bone and joint infections,LN,Escherichia coli,3.21804606975298,0.281132254174856,11.0451294797621,0.983803466308177,0.0860434140243742,3.43893211521651,0,0,0,0,0,0
South-East Asia,Bone and joint infections,PN,Escherichia coli,6.26491881716485,0.838100604053072,19.467191162143,1.93537683509396,0.24106000803429,6.06921402707061,0,0,0,0,0,0
South-East Asia,Bone and joint infections,1 to 4,Escherichia coli,3.51394804233634,0.443169448831377,12.3525254081242,1.08199425276283,0.136208742290788,3.70810779959585,0,0,0,0,0,0
South-East Asia,Bone and joint infections,5 to 9,Escherichia coli,2.4709666428158,0.630137572763061,7.4133679878272,0.753544750917948,0.182022078343018,2.24013112626189,0,0,0,0,0,0
South-East Asia,Bone and joint infections,10 to 14,Escherichia coli,7.08832039586808,1.04244548006778,22.3960553505865,2.1911584539189,0.314075192780526,7.25033442579538,0,0,0,0,0,0
South-East Asia,Bone and joint infections,15 to 19,Escherichia coli,5.07111797407748,1.10824132617837,14.6647806219691,1.55875841359843,0.312130901420976,4.59751603216345,0,0,0,0,0,0
South-East Asia,Bone and joint infections,20 to 24,Escherichia coli,3.68346220731445,0.710570646040251,10.5991947373305,1.13248738959135,0.201843066825864,3.46864050984265,0,0,0,0,0,0
South-East Asia,Bone and joint infections,25 to 29,Escherichia coli,3.9228857959519,0.885936326568005,11.0083423377426,1.2073403799024,0.257816650295044,3.42561139105758,0,0,0,0,0,0
South-East Asia,Bone and joint infections,30 to 34,Escherichia coli,4.40786734712778,0.736289296132566,13.444116380586,1.35552036366742,0.211975401365111,4.26691119646801,0,0,0,0,0,0
South-East Asia,Bone and joint infections,35 to 39,Escherichia coli,6.29487068178478,1.1999781941509,18.1099264250799,1.93286353644812,0.351894952894709,5.83224072640011,0,0,0,0,0,0
South-East Asia,Bone and joint infections,40 to 44,Escherichia coli,8.67351532876859,1.80042997791888,23.212515688806,2.65956159183685,0.522825622858648,7.66249082348666,0,0,0,0,0,0
South-East Asia,Bone and joint infections,45 to 49,Escherichia coli,14.071042364213,2.96510124051039,37.893672648408,4.30819635830007,0.858382132204632,12.3131886620416,0,0,0,0,0,0
South-East Asia,Bone and joint infections,50 to 54,Escherichia coli,23.3333119462474,5.16518192344556,59.8281694651282,7.1182190378212,1.49065036781729,19.6191476896439,0,0,0,0,0,0
South-East Asia,Bone and joint infections,55 to 59,Escherichia coli,39.122840167794,10.8505116143962,93.998391562774,12.0018632731737,3.16836785037788,29.4006956783825,0,0,0,0,0,0
South-East Asia,Bone and joint infections,60 to 64,Escherichia coli,60.4741984666725,17.0471171769682,141.345412472384,18.6589331712598,4.92083057172698,44.9103621706887,0,0,0,0,0,0
South-East Asia,Bone and joint infections,65 to 69,Escherichia coli,91.2275687528493,28.2804982443434,201.973442401897,28.3566242140824,8.7766304165478,63.6642864327274,0,0,0,0,0,0
South-East Asia,Bone and joint infections,70 to 74,Escherichia coli,166.057644948306,45.8861602349057,380.436778390037,51.70087437831,13.8598026973642,117.651439284937,0,0,0,0,0,0
South-East Asia,Bone and joint infections,75 to 79,Escherichia coli,168.676058779761,45.3646265240907,396.337892018922,52.6233266076579,13.7270026659169,124.223904024601,0,0,0,0,0,0
South-East Asia,Bone and joint infections,80 to 84,Escherichia coli,188.800334124577,58.3983950226605,402.343693888562,59.0002950034785,18.6054180910646,127.123388644463,0,0,0,0,0,0
South-East Asia,Bone and joint infections,85 to 89,Escherichia coli,124.450869294357,37.3189736632552,274.598092840412,38.7860911661216,11.629228550095,86.3728722047681,0,0,0,0,0,0
South-East Asia,Bone and joint infections,90 to 94,Escherichia coli,53.3087486315589,14.1786935825221,123.908953106396,16.5990953294318,4.41002938792866,38.9244090788122,0,0,0,0,0,0
South-East Asia,Bone and joint infections,95 plus,Escherichia coli,11.673537040741,2.73415487786707,29.7705920117845,3.58135261249538,0.846742080619702,8.72229777544986,0,0,0,0,0,0
Western Pacific,Bone and joint infections,EN,Escherichia coli,0.278597172860428,0.0308427901854409,0.95235481243333,0.0717578151228682,0.00763881857965833,0.246856775179755,0,0,0,0,0,0
Western Pacific,Bone and joint infections,LN,Escherichia coli,0.285900333678289,0.0294051957807551,0.938818356591616,0.0738170902846641,0.00756918456873327,0.245583230867458,0,0,0,0,0,0
Western Pacific,Bone and joint infections,PN,Escherichia coli,1.28246141417412,0.185600745204594,4.18962904651673,0.331572429977316,0.0446817450705995,1.09002938267397,0,0,0,0,0,0
Western Pacific,Bone and joint infections,1 to 4,Escherichia coli,1.1961214591579,0.161717589381158,3.97662402685206,0.309306990630538,0.0410783637537811,1.0239388886222,0,0,0,0,0,0
Western Pacific,Bone and joint infections,5 to 9,Escherichia coli,1.33641350711948,0.524332626869384,3.03181398616359,0.346326552215523,0.13163300242834,0.792299358658902,0,0,0,0,0,0
Western Pacific,Bone and joint infections,10 to 14,Escherichia coli,1.54400973193357,0.296005223211349,4.17136251059918,0.400362018491696,0.0752257580129757,1.14521055134877,0,0,0,0,0,0
Western Pacific,Bone and joint infections,15 to 19,Escherichia coli,0.9432954355213,0.219795281700526,2.71252568439128,0.245679986210965,0.0536250323801651,0.74603196415806,0,0,0,0,0,0
Western Pacific,Bone and joint infections,20 to 24,Escherichia coli,1.52459564677952,0.281452699299256,4.6359390050363,0.396693858154826,0.0755780744218463,1.19654780431722,0,0,0,0,0,0
Western Pacific,Bone and joint infections,25 to 29,Escherichia coli,2.35003229273654,0.504962806958197,6.74976217769491,0.61130552921698,0.131624692963512,1.73895789243208,0,0,0,0,0,0
Western Pacific,Bone and joint infections,30 to 34,Escherichia coli,4.22443466683258,0.683456275246196,12.9906526068891,1.09681487085053,0.180352622187256,3.49958804620138,0,0,0,0,0,0
Western Pacific,Bone and joint infections,35 to 39,Escherichia coli,5.14603514743391,1.00846373246771,14.5923931089667,1.33752140451345,0.25383759138316,4.01313726241148,0,0,0,0,0,0
Western Pacific,Bone and joint infections,40 to 44,Escherichia coli,8.71724150391766,1.99304964885774,23.626172837104,2.26537638097874,0.512558218310694,6.42915424226685,0,0,0,0,0,0
Western Pacific,Bone and joint infections,45 to 49,Escherichia coli,15.2659410444364,3.72105621494615,40.1006306321338,3.96953155342431,0.882092335214582,11.3356152583934,0,0,0,0,0,0
Western Pacific,Bone and joint infections,50 to 54,Escherichia coli,30.1630183059129,7.85629144936566,73.4045507220356,7.8397578114378,1.89368517404523,20.5467300422093,0,0,0,0,0,0
Western Pacific,Bone and joint infections,55 to 59,Escherichia coli,35.6826221146923,11.3422758127196,83.5244343569597,9.26666342732111,2.73752882500504,22.244239674359,0,0,0,0,0,0
Western Pacific,Bone and joint infections,60 to 64,Escherichia coli,44.3509703900195,13.8581357522103,100.370735390284,11.5148617372584,3.34625555749073,26.9592427632149,0,0,0,0,0,0
Western Pacific,Bone and joint infections,65 to 69,Escherichia coli,57.2683410033913,19.8302266270949,124.165054098904,14.8470076412247,4.75808457278114,33.5928978002341,0,0,0,0,0,0
Western Pacific,Bone and joint infections,70 to 74,Escherichia coli,101.1330965634,30.0855483691731,235.911141209447,26.1569385596391,7.19862408698582,64.0019991428045,0,0,0,0,0,0
Western Pacific,Bone and joint infections,75 to 79,Escherichia coli,96.3700163148401,28.7747032614816,223.992085978913,24.8861228784304,6.91139995869939,58.969896978716,0,0,0,0,0,0
Western Pacific,Bone and joint infections,80 to 84,Escherichia coli,100.961721255206,33.4295776451253,224.258524196664,26.0797364698539,8.00233208154289,61.1366122923506,0,0,0,0,0,0
Western Pacific,Bone and joint infections,85 to 89,Escherichia coli,81.244226457488,25.6933099884307,185.500146554729,20.9705588986898,6.27477109683567,48.993639738425,0,0,0,0,0,0
Western Pacific,Bone and joint infections,90 to 94,Escherichia coli,31.0576410322019,8.74243019752669,74.0290331626957,7.96688132829275,2.08713609196877,20.0377034425803,0,0,0,0,0,0
Western Pacific,Bone and joint infections,95 plus,Escherichia coli,9.99884842643105,2.38272990968815,26.6903431964496,2.54502214638562,0.59570428511868,6.84273102609387,0,0,0,0,0,0
Africa,BSI,EN,Escherichia coli,5177.77702902071,3433.09301909883,7645.73183258051,1302.22087573016,822.654684989982,2002.35510708415,0,0,0,0,0,0
Africa,BSI,LN,Escherichia coli,1984.93061732373,1463.19315889215,2614.6346304904,499.365902518376,343.063741317488,717.5515711577,0,0,0,0,0,0
Africa,BSI,PN,Escherichia coli,995.436534452886,587.483495148447,1569.17164454853,247.800836404928,139.271353575484,405.427896104942,0,0,0,0,0,0
Africa,BSI,1 to 4,Escherichia coli,652.88114534217,326.668907644073,1121.72750129659,165.462003376239,81.7293545126604,291.368693700824,0,0,0,0,0,0
Africa,BSI,5 to 9,Escherichia coli,240.012738855815,128.037976481271,390.62472635046,60.2195067176076,30.9843178440729,100.668561193245,0,0,0,0,0,0
Africa,BSI,10 to 14,Escherichia coli,183.574454411328,105.936049081604,289.69258326851,45.9654626636026,25.4312125374851,74.6342464623833,0,0,0,0,0,0
Africa,BSI,15 to 19,Escherichia coli,279.570768501132,165.831903185493,432.965189872203,69.5400724461972,39.5223194114835,111.723742959719,0,0,0,0,0,0
Africa,BSI,20 to 24,Escherichia coli,231.736911466158,141.861474003018,358.889451818197,57.429216735155,33.3495500850134,92.2225879764922,0,0,0,0,0,0
Africa,BSI,25 to 29,Escherichia coli,210.746858201618,130.917378214881,328.547559246466,51.9760009194696,30.6917892943948,84.9916841425475,0,0,0,0,0,0
Africa,BSI,30 to 34,Escherichia coli,225.921839210381,136.329888108083,359.343716476835,55.3816091674679,32.131457758114,91.4738558136036,0,0,0,0,0,0
Africa,BSI,35 to 39,Escherichia coli,269.154423415183,153.790292683204,436.676915799163,65.9598400837338,36.1664790862198,111.460687412129,0,0,0,0,0,0
Africa,BSI,40 to 44,Escherichia coli,326.992056679878,184.56890870353,518.810010644001,80.2499648550689,43.7454119648214,134.196768595201,0,0,0,0,0,0
Africa,BSI,45 to 49,Escherichia coli,408.97302043826,217.355388050124,668.317587402966,100.543985161719,51.9375661657482,169.038601177991,0,0,0,0,0,0
Africa,BSI,50 to 54,Escherichia coli,720.449071381961,395.445728106523,1147.75416463941,176.945876274553,92.9424558876674,290.247375178702,0,0,0,0,0,0
Africa,BSI,55 to 59,Escherichia coli,894.481348204099,507.494415929105,1407.86251335417,220.026071610418,120.382110565028,369.17996986162,0,0,0,0,0,0
Africa,BSI,60 to 64,Escherichia coli,1090.71204944458,602.089457168207,1754.70698607139,268.167574179563,141.213165581304,458.631719681749,0,0,0,0,0,0
Africa,BSI,65 to 69,Escherichia coli,1264.26002830816,724.514668603669,1944.23937471868,311.145635366251,171.686228441557,517.315205961946,0,0,0,0,0,0
Africa,BSI,70 to 74,Escherichia coli,1941.52870016616,941.994098818469,3376.38933047444,478.921266651892,226.170136012121,868.430285726391,0,0,0,0,0,0
Africa,BSI,75 to 79,Escherichia coli,1992.89158818412,978.546775654199,3462.05742103871,494.546474369718,232.391980550652,881.984422149997,0,0,0,0,0,0
Africa,BSI,80 to 84,Escherichia coli,1720.89969149166,881.958973624723,2903.33881688854,425.525906754966,211.123456144271,738.593885184292,0,0,0,0,0,0
Africa,BSI,85 to 89,Escherichia coli,1218.68784782571,598.514090587602,2106.82670495563,300.147300196326,143.865823810904,533.014306640827,0,0,0,0,0,0
Africa,BSI,90 to 94,Escherichia coli,513.176833222287,234.977499590275,928.676315772356,126.852443844137,56.9533434036435,236.490127988694,0,0,0,0,0,0
Africa,BSI,95 plus,Escherichia coli,162.291819730408,72.2974902550633,295.506429817736,40.4034715349944,17.7256971034603,75.7619047633222,0,0,0,0,0,0
Americas,BSI,EN,Escherichia coli,587.883589959467,403.408814317147,856.787562305966,139.790184082574,93.1507763271067,207.637548791796,0,0,0,0,0,0
Americas,BSI,LN,Escherichia coli,378.414177121664,272.092484197093,523.042994481825,91.3774815928002,61.6785172394103,131.67365245299,0,0,0,0,0,0
Americas,BSI,PN,Escherichia coli,280.875095688954,179.055692055876,417.683043366264,65.6874375919858,39.7721858816662,103.348549533232,0,0,0,0,0,0
Americas,BSI,1 to 4,Escherichia coli,55.5689131968977,25.8459755910653,97.2042667958692,13.3344414122537,6.11129059192337,24.4929312370199,0,0,0,0,0,0
Americas,BSI,5 to 9,Escherichia coli,50.1493063910081,23.5800205957352,87.0236196679626,12.0162650505394,5.61887017103691,21.3665516546282,0,0,0,0,0,0
Americas,BSI,10 to 14,Escherichia coli,50.6633617383123,25.7079883177448,83.824937983628,12.1626210111018,6.09646789695575,20.5612537055552,0,0,0,0,0,0
Americas,BSI,15 to 19,Escherichia coli,81.9043548946604,38.963819046307,140.494606537946,19.6414218068399,9.40696709280452,34.714653147023,0,0,0,0,0,0
Americas,BSI,20 to 24,Escherichia coli,109.758967904184,51.6070740821756,188.31923735548,26.2340921619424,12.1227421645867,47.2841370766708,0,0,0,0,0,0
Americas,BSI,25 to 29,Escherichia coli,127.909413311284,61.998949930746,220.801515951458,30.3764355858062,14.1745985484277,54.7654082450007,0,0,0,0,0,0
Americas,BSI,30 to 34,Escherichia coli,156.166770830773,70.4094972402754,277.128394506781,36.842750054511,16.6427762912771,68.3761108873295,0,0,0,0,0,0
Americas,BSI,35 to 39,Escherichia coli,205.402553567447,94.6971675533695,360.633215054957,48.3126603377993,21.7088041181032,88.841593390153,0,0,0,0,0,0
Americas,BSI,40 to 44,Escherichia coli,272.380318803688,135.684754259467,455.154102917075,64.160895738573,30.9197330002703,112.143607730334,0,0,0,0,0,0
Americas,BSI,45 to 49,Escherichia coli,405.288779844658,190.482866894073,691.771785528075,95.402269744404,44.3262148347644,169.921934556624,0,0,0,0,0,0
Americas,BSI,50 to 54,Escherichia coli,967.30603907672,511.059261321965,1559.57076787123,227.333777987109,116.011943707431,381.428318904318,0,0,0,0,0,0
Americas,BSI,55 to 59,Escherichia coli,1466.47815211442,803.334479000196,2375.16676412767,342.834473611302,185.576710411756,576.498035601968,0,0,0,0,0,0
Americas,BSI,60 to 64,Escherichia coli,1943.88873699801,1067.88531094815,3134.62793724525,453.595126879799,245.105385090561,767.72646515043,0,0,0,0,0,0
Americas,BSI,65 to 69,Escherichia coli,2292.10003458903,1344.39066950893,3531.57100903818,533.868324893819,308.766839899872,863.692536670811,0,0,0,0,0,0
Americas,BSI,70 to 74,Escherichia coli,4092.33837414669,2048.89088288357,7131.21011627536,951.442976177608,473.321176346684,1705.32339249743,0,0,0,0,0,0
Americas,BSI,75 to 79,Escherichia coli,3829.10989782578,1960.73534657759,6560.21847234724,891.213782246855,444.487491590173,1572.01817821335,0,0,0,0,0,0
Americas,BSI,80 to 84,Escherichia coli,3674.90462346539,1976.06566227335,6134.85541660234,854.771606433673,450.847276779157,1474.961655444,0,0,0,0,0,0
Americas,BSI,85 to 89,Escherichia coli,3180.96033012269,1613.72027270987,5506.53717272885,738.890162526568,365.618487758023,1313.41470274541,0,0,0,0,0,0
Americas,BSI,90 to 94,Escherichia coli,1959.5141615533,901.013525709122,3666.17247911966,453.340833325367,204.409641989085,864.114896727276,0,0,0,0,0,0
Americas,BSI,95 plus,Escherichia coli,998.407605303212,422.603006390226,1979.20868442441,229.386762125144,96.7466667180572,459.029998656179,0,0,0,0,0,0
Eastern Mediterranean,BSI,EN,Escherichia coli,1872.18204313637,1044.06256706193,3152.81211486392,537.510306866243,286.802386365135,927.341887590861,0,0,0,0,0,0
Eastern Mediterranean,BSI,LN,Escherichia coli,977.143985936681,650.713211433675,1389.60891482701,279.067334406552,172.35305453779,425.241435062707,0,0,0,0,0,0
Eastern Mediterranean,BSI,PN,Escherichia coli,377.711144678577,207.258072992535,611.796525330078,106.720925255865,55.8440419182078,185.441696691777,0,0,0,0,0,0
Eastern Mediterranean,BSI,1 to 4,Escherichia coli,149.242174289978,77.5284822053782,251.887913748191,42.5454241008131,21.8287220913348,74.0522480597302,0,0,0,0,0,0
Eastern Mediterranean,BSI,5 to 9,Escherichia coli,121.682853404728,59.4423480141901,212.770624462091,34.8054768861901,16.1821006468069,61.5454317178326,0,0,0,0,0,0
Eastern Mediterranean,BSI,10 to 14,Escherichia coli,91.38874451611,47.5684053616024,151.130496213118,26.0183791972563,13.051529098835,44.5958396766566,0,0,0,0,0,0
Eastern Mediterranean,BSI,15 to 19,Escherichia coli,126.069701203966,66.4721373192755,204.935500679479,35.8640673007823,18.0370046980028,62.0875505427255,0,0,0,0,0,0
Eastern Mediterranean,BSI,20 to 24,Escherichia coli,116.159346362708,58.9266124183758,200.929642242178,32.9287791183195,15.8399631345763,60.1690919324729,0,0,0,0,0,0
Eastern Mediterranean,BSI,25 to 29,Escherichia coli,102.408609806618,53.3082803503723,174.932007608301,28.8543281341715,14.3899024912759,52.2254180287619,0,0,0,0,0,0
Eastern Mediterranean,BSI,30 to 34,Escherichia coli,111.710121812497,55.7058856407805,204.135347826688,31.3527090266134,14.9640410989032,58.6047340222786,0,0,0,0,0,0
Eastern Mediterranean,BSI,35 to 39,Escherichia coli,140.371782121892,68.4286335931463,249.06035803794,39.3015489134586,18.1646411763148,71.3399331568505,0,0,0,0,0,0
Eastern Mediterranean,BSI,40 to 44,Escherichia coli,175.434118624873,87.9547775985678,302.032824466672,49.1531076106762,23.2772070680288,87.961451198973,0,0,0,0,0,0
Eastern Mediterranean,BSI,45 to 49,Escherichia coli,247.162904217602,115.048388143243,442.866330425532,69.4734109477914,30.7250497693391,128.356546663217,0,0,0,0,0,0
Eastern Mediterranean,BSI,50 to 54,Escherichia coli,578.306713370624,302.726196657004,965.550520966145,163.547745022867,80.9932197798582,285.582747629846,0,0,0,0,0,0
Eastern Mediterranean,BSI,55 to 59,Escherichia coli,747.163691969854,395.798999093656,1200.06313617721,211.286999333323,108.174960367335,365.155347243151,0,0,0,0,0,0
Eastern Mediterranean,BSI,60 to 64,Escherichia coli,956.563854447815,509.504232724692,1546.03214043393,270.745627447219,139.999768160614,469.546657524185,0,0,0,0,0,0
Eastern Mediterranean,BSI,65 to 69,Escherichia coli,1077.56471978402,621.040828789633,1667.9481722454,304.691280610534,165.543390938643,511.062404082118,0,0,0,0,0,0
Eastern Mediterranean,BSI,70 to 74,Escherichia coli,1691.66987715319,834.767866259509,2949.79788462958,478.426635336425,227.378165509343,882.058674739737,0,0,0,0,0,0
Eastern Mediterranean,BSI,75 to 79,Escherichia coli,1529.55399800476,765.396094416801,2646.03018805457,431.612467517323,204.840939679951,793.749525621438,0,0,0,0,0,0
Eastern Mediterranean,BSI,80 to 84,Escherichia coli,1272.22813399187,665.593660572575,2127.57381508655,357.897332980592,178.186801081715,629.093972760248,0,0,0,0,0,0
Eastern Mediterranean,BSI,85 to 89,Escherichia coli,855.59498776005,428.797714071989,1475.66004500612,240.050080277466,114.094417506284,436.09850400098,0,0,0,0,0,0
Eastern Mediterranean,BSI,90 to 94,Escherichia coli,378.765905503408,175.181997772327,690.018710082976,105.917231154581,46.5610891419708,202.386601329988,0,0,0,0,0,0
Eastern Mediterranean,BSI,95 plus,Escherichia coli,121.646348258388,53.0349106541672,235.164743969667,33.9602736573333,14.4181125077978,65.0903359834886,0,0,0,0,0,0
Europe,BSI,EN,Escherichia coli,263.957367702487,169.742308947872,408.275640645271,65.4006044681622,40.0657603087196,103.832206014099,0,0,0,0,0,0
Europe,BSI,LN,Escherichia coli,213.261066206582,145.221715844186,310.115353136336,52.34839847686,33.5039776082308,78.8712819198,0,0,0,0,0,0
Europe,BSI,PN,Escherichia coli,118.449204636859,73.1749526924947,179.926451215026,29.1952506054843,17.5959976887974,47.1992217175078,0,0,0,0,0,0
Europe,BSI,1 to 4,Escherichia coli,47.0322814154828,22.6248990431031,83.1306979101484,11.5208506970978,5.41242516142389,21.1017929164051,0,0,0,0,0,0
Europe,BSI,5 to 9,Escherichia coli,45.8820641092521,21.0865839126671,83.0205055397737,11.2307697551898,4.96302945820395,20.4675523243516,0,0,0,0,0,0
Europe,BSI,10 to 14,Escherichia coli,44.0371526023276,21.5204506377026,74.708649894415,10.7285873056524,5.10543514295712,19.4128917176711,0,0,0,0,0,0
Europe,BSI,15 to 19,Escherichia coli,68.0905540511069,31.5515692927503,120.661348365268,16.512607286575,7.49476874505328,30.5189260640381,0,0,0,0,0,0
Europe,BSI,20 to 24,Escherichia coli,113.069735963891,51.8707306915676,200.30506975292,27.3921111496189,12.2168573305037,51.2037499944655,0,0,0,0,0,0
Europe,BSI,25 to 29,Escherichia coli,199.131922346869,93.5103969751303,342.820805262139,48.7722708514129,22.136505359334,88.2541735651454,0,0,0,0,0,0
Europe,BSI,30 to 34,Escherichia coli,356.231736992805,162.504255281113,626.728033243701,88.3818350282507,39.5724083632849,163.055818605778,0,0,0,0,0,0
Europe,BSI,35 to 39,Escherichia coli,492.619299728887,227.525998328561,871.790748934619,121.858086125407,53.5004870301358,224.258465281097,0,0,0,0,0,0
Europe,BSI,40 to 44,Escherichia coli,631.121450547412,309.347678610747,1073.8959492357,154.383866872883,72.847887092709,272.10313064175,0,0,0,0,0,0
Europe,BSI,45 to 49,Escherichia coli,904.503317277757,425.18558319153,1584.9378709868,218.910364276222,97.932577403546,399.134306906234,0,0,0,0,0,0
Europe,BSI,50 to 54,Escherichia coli,2194.31762526291,1158.1440625041,3590.25921493098,526.119394102149,266.933746248496,900.594704649727,0,0,0,0,0,0
Europe,BSI,55 to 59,Escherichia coli,3483.4149191323,1932.80115816731,5736.95038072816,839.160968749924,451.200605330019,1425.73477204736,0,0,0,0,0,0
