WHO_region,Disease_presentation,Age_group,Pathogen,burden_mean_value,burden_lower_value,burden_upper_value,Efficacy,Coverage,Duration,DP,VC,VO,MainAnalysis,HBG,hib_vaccine_coverage_2019,hib_vaccine_coverage_2018,pcv_vaccine_coverage_2019,pcv_vaccine_coverage_2018
Americas,BSI,1 to 4,Salmonella Typhi,0,0,1000,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,1 to 4,Staphylococcus aureus,2000,1000,4000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,1 to 4,Streptococcus pneumoniae,3892.83074325088,1946.41537162544,7785.66148650175,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,5 to 9,Acinetobacter baumannii,2000,1000,4000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,5 to 9,Enterococcus faecium,1000,0,1000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,5 to 9,Escherichia coli,1000,0,2000,0.7,0.7,5 years,"BSI, Diarrhoea, UTI",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,5 to 9,Group A Streptococcus,0,0,0,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,5 to 9,Klebsiella pneumoniae,1000,1000,3000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,5 to 9,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,5 to 9,Pseudomonas aeruginosa,1000,0,2000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,5 to 9,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,5 to 9,Staphylococcus aureus,2000,1000,4000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,5 to 9,Streptococcus pneumoniae,1000,0,1000,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,10 to 14,Acinetobacter baumannii,2000,1000,3000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,10 to 14,Enterococcus faecium,1000,0,1000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,10 to 14,Escherichia coli,1000,0,2000,0.7,0.7,5 years,"BSI, Diarrhoea, UTI",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,10 to 14,Group A Streptococcus,0,0,0,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,10 to 14,Klebsiella pneumoniae,1000,1000,2000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,10 to 14,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,10 to 14,Pseudomonas aeruginosa,1000,0,1000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,10 to 14,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,10 to 14,Staphylococcus aureus,2000,1000,3000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,10 to 14,Streptococcus pneumoniae,1000,0,1000,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,15 to 19,Acinetobacter baumannii,3000,1000,5000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,15 to 19,Enterococcus faecium,1000,1000,2000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,15 to 19,Escherichia coli,1000,1000,2000,0.7,0.7,5 years,"BSI, Diarrhoea, UTI",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,15 to 19,Group A Streptococcus,0,0,0,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,15 to 19,Klebsiella pneumoniae,2000,1000,4000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,15 to 19,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,15 to 19,Pseudomonas aeruginosa,1000,1000,2000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,15 to 19,Salmonella Typhi,0,0,1000,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,15 to 19,Staphylococcus aureus,3000,1000,5000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,15 to 19,Streptococcus pneumoniae,1000,1000,2000,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,20 to 24,Acinetobacter baumannii,4000,2000,7000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,20 to 24,Enterococcus faecium,1000,1000,3000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,20 to 24,Escherichia coli,2000,1000,3000,0.7,0.7,5 years,"BSI, Diarrhoea, UTI",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,20 to 24,Group A Streptococcus,0,0,0,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,20 to 24,Klebsiella pneumoniae,2000,1000,4000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,20 to 24,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,20 to 24,Pseudomonas aeruginosa,1000,1000,3000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,20 to 24,Salmonella Typhi,0,0,1000,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,20 to 24,Staphylococcus aureus,4000,2000,7000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,20 to 24,Streptococcus pneumoniae,1000,1000,3000,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,25 to 29,Acinetobacter baumannii,4000,2000,7000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,25 to 29,Enterococcus faecium,2000,1000,3000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,25 to 29,Escherichia coli,2000,1000,3000,0.7,0.7,5 years,"BSI, Diarrhoea, UTI",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,25 to 29,Group A Streptococcus,0,0,0,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,25 to 29,Klebsiella pneumoniae,2000,1000,4000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,25 to 29,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,25 to 29,Pseudomonas aeruginosa,2000,1000,3000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,25 to 29,Salmonella Typhi,0,0,1000,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,25 to 29,Staphylococcus aureus,4000,2000,8000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,25 to 29,Streptococcus pneumoniae,2000,1000,3000,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,30 to 34,Acinetobacter baumannii,5000,2000,8000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,30 to 34,Enterococcus faecium,2000,1000,4000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,30 to 34,Escherichia coli,2000,1000,4000,0.7,0.7,5 years,"BSI, Diarrhoea, UTI",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,30 to 34,Group A Streptococcus,0,0,0,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,30 to 34,Klebsiella pneumoniae,3000,1000,5000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,30 to 34,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,30 to 34,Pseudomonas aeruginosa,2000,1000,3000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,30 to 34,Salmonella Typhi,0,0,1000,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,30 to 34,Staphylococcus aureus,5000,2000,10000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,30 to 34,Streptococcus pneumoniae,2000,1000,3000,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,35 to 39,Acinetobacter baumannii,5000,2000,10000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,35 to 39,Enterococcus faecium,2000,1000,4000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,35 to 39,Escherichia coli,3000,1000,5000,0.7,0.7,5 years,"BSI, Diarrhoea, UTI",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,35 to 39,Group A Streptococcus,0,0,1000,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,35 to 39,Klebsiella pneumoniae,3000,1000,6000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,35 to 39,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,35 to 39,Pseudomonas aeruginosa,2000,1000,4000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,35 to 39,Salmonella Typhi,0,0,1000,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,35 to 39,Staphylococcus aureus,6000,2000,12000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,35 to 39,Streptococcus pneumoniae,2000,1000,4000,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,40 to 44,Acinetobacter baumannii,6000,3000,11000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,40 to 44,Enterococcus faecium,3000,1000,5000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,40 to 44,Escherichia coli,3000,1000,5000,0.7,0.7,5 years,"BSI, Diarrhoea, UTI",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,40 to 44,Group A Streptococcus,0,0,1000,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,40 to 44,Klebsiella pneumoniae,4000,2000,7000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,40 to 44,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,40 to 44,Pseudomonas aeruginosa,2000,1000,4000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,40 to 44,Salmonella Typhi,0,0,1000,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,40 to 44,Staphylococcus aureus,7000,3000,13000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,40 to 44,Streptococcus pneumoniae,2000,1000,4000,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,45 to 49,Acinetobacter baumannii,9000,4000,16000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,45 to 49,Enterococcus faecium,4000,2000,7000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,45 to 49,Escherichia coli,4000,2000,7000,0.7,0.7,5 years,"BSI, Diarrhoea, UTI",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,45 to 49,Group A Streptococcus,0,0,1000,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,45 to 49,Klebsiella pneumoniae,5000,2000,9000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,45 to 49,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,45 to 49,Pseudomonas aeruginosa,3000,1000,6000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,45 to 49,Salmonella Typhi,0,0,1000,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,45 to 49,Staphylococcus aureus,10000,4000,18000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,45 to 49,Streptococcus pneumoniae,3000,1000,6000,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,50 to 54,Acinetobacter baumannii,10000,5000,16000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,50 to 54,Enterococcus faecium,7000,4000,13000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,50 to 54,Escherichia coli,9000,5000,15000,0.7,0.7,5 years,"BSI, Diarrhoea, UTI",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,50 to 54,Group A Streptococcus,0,0,0,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,50 to 54,Klebsiella pneumoniae,9000,5000,16000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,50 to 54,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,50 to 54,Pseudomonas aeruginosa,5000,3000,9000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,50 to 54,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,50 to 54,Staphylococcus aureus,15000,7000,26000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,50 to 54,Streptococcus pneumoniae,4000,2000,7000,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,55 to 59,Acinetobacter baumannii,12000,6000,21000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,55 to 59,Enterococcus faecium,10000,5000,17000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,55 to 59,Escherichia coli,11000,6000,19000,0.7,0.7,5 years,"BSI, Diarrhoea, UTI",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,55 to 59,Group A Streptococcus,0,0,0,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,55 to 59,Klebsiella pneumoniae,11000,6000,19000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,55 to 59,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,55 to 59,Pseudomonas aeruginosa,7000,3000,12000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,55 to 59,Salmonella Typhi,0,0,0,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,55 to 59,Staphylococcus aureus,20000,9000,36000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,55 to 59,Streptococcus pneumoniae,5000,3000,8000,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,60 to 64,Acinetobacter baumannii,14000,7000,23000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,60 to 64,Enterococcus faecium,11000,6000,20000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,60 to 64,Escherichia coli,13000,7000,21000,0.7,0.7,5 years,"BSI, Diarrhoea, UTI",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,60 to 64,Group A Streptococcus,0,0,0,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,60 to 64,Klebsiella pneumoniae,13000,7000,21000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,60 to 64,Non-typhoidal Salmonella,0,0,0,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,60 to 64,Pseudomonas aeruginosa,8000,4000,13000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,60 to 64,Salmonella Typhi,0,0,1000,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,60 to 64,Staphylococcus aureus,23000,11000,42000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,60 to 64,Streptococcus pneumoniae,6000,3000,10000,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,65 to 69,Acinetobacter baumannii,14000,8000,23000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,65 to 69,Enterococcus faecium,11000,7000,18000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
Americas,BSI,65 to 69,Escherichia coli,12000,7000,20000,0.7,0.7,5 years,"BSI, Diarrhoea, UTI",6 weeks & elderly age group,All age groups,Yes,75 years,0.833739995878764,0.869749874118342,0.837098238974356,0.838336289633209
