WHO_region,Disease_presentation,Age_group,Pathogen,burden_mean_value,burden_lower_value,burden_upper_value,Efficacy,Coverage,Duration,DP,VC,VO,MainAnalysis,HBG,hib_vaccine_coverage_2019,hib_vaccine_coverage_2018,pcv_vaccine_coverage_2019,pcv_vaccine_coverage_2018,a,x,y
Eastern Mediterranean,Cardiac infections,45 to 49,Enterococcus faecium,2.13420511870864,1.19303607359311,3.49590391738913,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.853799511286263,0.838837359009044,0.785338072281253,0.777989575579583,0.431867575198266,0.891369100447288,0.886922127016877
Eastern Mediterranean,Cardiac infections,50 to 54,Enterococcus faecium,3.51504079369871,2.01884145397882,5.61337963032568,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.853799511286263,0.838837359009044,0.785338072281253,0.777989575579583,0.431867575198266,0.891369100447288,0.886922127016877
Eastern Mediterranean,Cardiac infections,55 to 59,Enterococcus faecium,3.97132400719317,2.19279380157978,6.48041699031198,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.853799511286263,0.838837359009044,0.785338072281253,0.777989575579583,0.431867575198266,0.891369100447288,0.886922127016877
Eastern Mediterranean,Cardiac infections,60 to 64,Enterococcus faecium,4.58103841845918,2.56877738062123,7.43261401442221,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.853799511286263,0.838837359009044,0.785338072281253,0.777989575579583,0.431867575198266,0.891369100447288,0.886922127016877
Eastern Mediterranean,Cardiac infections,65 to 69,Enterococcus faecium,4.89569100450862,2.79728568911543,7.80886141373404,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.853799511286263,0.838837359009044,0.785338072281253,0.777989575579583,0.431867575198266,0.891369100447288,0.886922127016877
Eastern Mediterranean,Cardiac infections,70 to 74,Enterococcus faecium,3.58235990981272,2.01296036291502,5.77951948256231,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.853799511286263,0.838837359009044,0.785338072281253,0.777989575579583,0.431867575198266,0.891369100447288,0.886922127016877
Eastern Mediterranean,Cardiac infections,75 to 79,Enterococcus faecium,3.42432752292653,1.93585253842046,5.55237650003455,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.853799511286263,0.838837359009044,0.785338072281253,0.777989575579583,0.431867575198266,0.891369100447288,0.886922127016877
Eastern Mediterranean,Cardiac infections,80 to 84,Enterococcus faecium,3.3163809081912,1.89736370230642,5.33180677231175,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.853799511286263,0.838837359009044,0.785338072281253,0.777989575579583,0.431867575198266,0.891369100447288,0.886922127016877
Eastern Mediterranean,Cardiac infections,85 to 89,Enterococcus faecium,2.06475079522824,1.20785924714961,3.22229404374058,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.853799511286263,0.838837359009044,0.785338072281253,0.777989575579583,0.431867575198266,0.891369100447288,0.886922127016877
Eastern Mediterranean,Cardiac infections,90 to 94,Enterococcus faecium,1.03764969047753,0.556310730411474,1.74064287440673,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.853799511286263,0.838837359009044,0.785338072281253,0.777989575579583,0.431867575198266,0.891369100447288,0.886922127016877
Eastern Mediterranean,Cardiac infections,95 plus,Enterococcus faecium,0.318209943337623,0.15900624995589,0.589303970661525,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.853799511286263,0.838837359009044,0.785338072281253,0.777989575579583,0.431867575198266,0.891369100447288,0.886922127016877
Europe,Cardiac infections,EN,Enterococcus faecium,0.0162818164978893,0.00592793738699841,0.0316752283314708,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.371183609110571,0.875814788071792,0.868360822409587
Europe,Cardiac infections,LN,Enterococcus faecium,0.0215300922692057,0.00523081617645359,0.0727040038666774,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.371183609110571,0.875814788071792,0.868360822409587
Europe,Cardiac infections,PN,Enterococcus faecium,0.183887757710824,0.0622017731678423,0.445761008527719,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.371183609110571,0.875814788071792,0.868360822409587
Europe,Cardiac infections,1 to 4,Enterococcus faecium,0.155614712754908,0.0625866332951271,0.334926656394537,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.371183609110571,0.875814788071792,0.868360822409587
Europe,Cardiac infections,5 to 9,Enterococcus faecium,0.16165692433629,0.0653016473173235,0.32636410983469,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.371183609110571,0.875814788071792,0.868360822409587
Europe,Cardiac infections,10 to 14,Enterococcus faecium,0.215686948193098,0.0967403299718272,0.386670009549061,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.371183609110571,0.875814788071792,0.868360822409587
Europe,Cardiac infections,15 to 19,Enterococcus faecium,0.571164947012953,0.270532083050177,0.988727053871876,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.371183609110571,0.875814788071792,0.868360822409587
Europe,Cardiac infections,20 to 24,Enterococcus faecium,1.11927312829958,0.519299307256005,1.94457908938103,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.371183609110571,0.875814788071792,0.868360822409587
Europe,Cardiac infections,25 to 29,Enterococcus faecium,2.56241885488615,1.19585865533519,4.22983795324384,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.371183609110571,0.875814788071792,0.868360822409587
Europe,Cardiac infections,30 to 34,Enterococcus faecium,3.84594988326833,1.64874758563136,6.58673505500454,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.371183609110571,0.875814788071792,0.868360822409587
Europe,Cardiac infections,35 to 39,Enterococcus faecium,4.79786805750842,2.13991484574282,8.26046371733551,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.371183609110571,0.875814788071792,0.868360822409587
Europe,Cardiac infections,40 to 44,Enterococcus faecium,5.54169900211882,2.64249712877074,9.51768037584006,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.371183609110571,0.875814788071792,0.868360822409587
Europe,Cardiac infections,45 to 49,Enterococcus faecium,6.99853888634305,3.26553276187956,12.3682058626731,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.371183609110571,0.875814788071792,0.868360822409587
Europe,Cardiac infections,50 to 54,Enterococcus faecium,13.5990036675466,6.3975678585195,23.9981398918247,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.371183609110571,0.875814788071792,0.868360822409587
Europe,Cardiac infections,55 to 59,Enterococcus faecium,21.0645522624958,9.45595773140072,38.6428523454395,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.371183609110571,0.875814788071792,0.868360822409587
Europe,Cardiac infections,60 to 64,Enterococcus faecium,29.4775908950195,13.0087795145894,55.4617743955314,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.371183609110571,0.875814788071792,0.868360822409587
Europe,Cardiac infections,65 to 69,Enterococcus faecium,38.2319912637646,17.7118222730824,68.3898856057828,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.371183609110571,0.875814788071792,0.868360822409587
Europe,Cardiac infections,70 to 74,Enterococcus faecium,32.6393408803033,14.9522999864204,59.294009770312,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.371183609110571,0.875814788071792,0.868360822409587
Europe,Cardiac infections,75 to 79,Enterococcus faecium,43.9276165840882,20.5410193863855,77.5029503085792,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.371183609110571,0.875814788071792,0.868360822409587
Europe,Cardiac infections,80 to 84,Enterococcus faecium,61.806471380816,29.2713184194287,107.205268605242,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.371183609110571,0.875814788071792,0.868360822409587
Europe,Cardiac infections,85 to 89,Enterococcus faecium,63.3437494747079,28.253117287399,108.162804225194,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.371183609110571,0.875814788071792,0.868360822409587
Europe,Cardiac infections,90 to 94,Enterococcus faecium,41.8537344095358,17.7511495323114,74.7453679676303,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.371183609110571,0.875814788071792,0.868360822409587
Europe,Cardiac infections,95 plus,Enterococcus faecium,17.439189112128,6.82019867980113,31.893646983402,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.371183609110571,0.875814788071792,0.868360822409587
South-East Asia,Cardiac infections,EN,Enterococcus faecium,0.0948425318291814,0.0389213667020052,0.18128177189766,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.394918516186588,0.882400697665777,0.875071539254564
South-East Asia,Cardiac infections,LN,Enterococcus faecium,0.0588204662908993,0.0139124061737292,0.173734959248948,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.394918516186588,0.882400697665777,0.875071539254564
South-East Asia,Cardiac infections,PN,Enterococcus faecium,0.494705408265743,0.205942101267461,0.985588826124346,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.394918516186588,0.882400697665777,0.875071539254564
South-East Asia,Cardiac infections,1 to 4,Enterococcus faecium,0.232785389434884,0.0947244550667324,0.478472888226248,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.394918516186588,0.882400697665777,0.875071539254564
South-East Asia,Cardiac infections,5 to 9,Enterococcus faecium,0.550472190505603,0.204210387452802,1.20758854271946,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.394918516186588,0.882400697665777,0.875071539254564
South-East Asia,Cardiac infections,10 to 14,Enterococcus faecium,0.764120255768378,0.351687645735293,1.42568009280255,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.394918516186588,0.882400697665777,0.875071539254564
South-East Asia,Cardiac infections,15 to 19,Enterococcus faecium,1.72899422683511,0.846479692870789,3.10877075699468,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.394918516186588,0.882400697665777,0.875071539254564
South-East Asia,Cardiac infections,20 to 24,Enterococcus faecium,2.14005517678326,1.07301460771856,3.77137023357846,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.394918516186588,0.882400697665777,0.875071539254564
South-East Asia,Cardiac infections,25 to 29,Enterococcus faecium,2.64989848486603,1.31246704368591,4.39461309228114,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.394918516186588,0.882400697665777,0.875071539254564
South-East Asia,Cardiac infections,30 to 34,Enterococcus faecium,2.90667442486971,1.48991592027876,4.84044419131743,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.394918516186588,0.882400697665777,0.875071539254564
South-East Asia,Cardiac infections,35 to 39,Enterococcus faecium,3.54910607516311,1.77258535986789,5.95085712762323,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.394918516186588,0.882400697665777,0.875071539254564
South-East Asia,Cardiac infections,40 to 44,Enterococcus faecium,4.24251914072198,2.29427221534996,7.3155888384652,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.394918516186588,0.882400697665777,0.875071539254564
South-East Asia,Cardiac infections,45 to 49,Enterococcus faecium,4.40554043903209,2.2501148366395,7.17422668668527,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.394918516186588,0.882400697665777,0.875071539254564
South-East Asia,Cardiac infections,50 to 54,Enterococcus faecium,8.01253789493957,4.20043651722856,13.0178968472867,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.394918516186588,0.882400697665777,0.875071539254564
South-East Asia,Cardiac infections,55 to 59,Enterococcus faecium,9.35613052239885,4.83765998855442,15.8959020494818,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.394918516186588,0.882400697665777,0.875071539254564
South-East Asia,Cardiac infections,60 to 64,Enterococcus faecium,10.5550777735256,5.39063111742395,17.654854915255,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.394918516186588,0.882400697665777,0.875071539254564
South-East Asia,Cardiac infections,65 to 69,Enterococcus faecium,13.214854391998,6.8184203549816,21.7573585404958,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.394918516186588,0.882400697665777,0.875071539254564
South-East Asia,Cardiac infections,70 to 74,Enterococcus faecium,10.2224890348423,5.29628756748323,17.0281563532899,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.394918516186588,0.882400697665777,0.875071539254564
South-East Asia,Cardiac infections,75 to 79,Enterococcus faecium,10.3499849262172,5.26988612205647,17.0451100414183,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.394918516186588,0.882400697665777,0.875071539254564
South-East Asia,Cardiac infections,80 to 84,Enterococcus faecium,10.5653402120908,5.31111461375138,17.6720279330076,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.394918516186588,0.882400697665777,0.875071539254564
South-East Asia,Cardiac infections,85 to 89,Enterococcus faecium,6.96846682560068,3.52210580071177,11.5369583512731,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.394918516186588,0.882400697665777,0.875071539254564
South-East Asia,Cardiac infections,90 to 94,Enterococcus faecium,3.9452160642643,1.77684986241009,7.15743050208235,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.394918516186588,0.882400697665777,0.875071539254564
South-East Asia,Cardiac infections,95 plus,Enterococcus faecium,1.13838518058361,0.468771461326722,2.17498740397347,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.394918516186588,0.882400697665777,0.875071539254564
Western Pacific,Cardiac infections,EN,Enterococcus faecium,0.0557014717975956,0.0221144509634312,0.109901948877869,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0.424975658363393,0.889801546467934,0.886708639220217
Western Pacific,Cardiac infections,LN,Enterococcus faecium,0.0468975886905335,0.0154562619626693,0.104160848500878,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0.424975658363393,0.889801546467934,0.886708639220217
Western Pacific,Cardiac infections,PN,Enterococcus faecium,0.696444442248911,0.227103642946997,1.47180585580517,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0.424975658363393,0.889801546467934,0.886708639220217
Western Pacific,Cardiac infections,1 to 4,Enterococcus faecium,0.34895242748189,0.115177490708781,0.74605467254653,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0.424975658363393,0.889801546467934,0.886708639220217
Western Pacific,Cardiac infections,5 to 9,Enterococcus faecium,0.390381947005024,0.135626485232478,0.831122687749216,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0.424975658363393,0.889801546467934,0.886708639220217
Western Pacific,Cardiac infections,10 to 14,Enterococcus faecium,0.4275660477521,0.16184346542405,0.825249314466042,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0.424975658363393,0.889801546467934,0.886708639220217
Western Pacific,Cardiac infections,15 to 19,Enterococcus faecium,0.836315447547102,0.337457905386981,1.55227043964738,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0.424975658363393,0.889801546467934,0.886708639220217
Western Pacific,Cardiac infections,20 to 24,Enterococcus faecium,1.37184525115704,0.544383603661288,2.61566125469728,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0.424975658363393,0.889801546467934,0.886708639220217
Western Pacific,Cardiac infections,25 to 29,Enterococcus faecium,2.23711071709807,0.905054536757866,3.83259174135911,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0.424975658363393,0.889801546467934,0.886708639220217
Western Pacific,Cardiac infections,30 to 34,Enterococcus faecium,2.72599803742091,1.12380748274971,4.85325114798075,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0.424975658363393,0.889801546467934,0.886708639220217
Western Pacific,Cardiac infections,35 to 39,Enterococcus faecium,3.11328850390676,1.23850706378202,5.78746401417377,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0.424975658363393,0.889801546467934,0.886708639220217
Western Pacific,Cardiac infections,40 to 44,Enterococcus faecium,4.02895498896453,1.60357283130225,7.41559555860734,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0.424975658363393,0.889801546467934,0.886708639220217
Western Pacific,Cardiac infections,45 to 49,Enterococcus faecium,5.19584974611021,2.02959236751136,9.83402193129294,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0.424975658363393,0.889801546467934,0.886708639220217
Western Pacific,Cardiac infections,50 to 54,Enterococcus faecium,10.0831949514999,3.92148457822065,19.1179681683585,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0.424975658363393,0.889801546467934,0.886708639220217
Western Pacific,Cardiac infections,55 to 59,Enterococcus faecium,12.0396843494734,4.56624951910053,24.5510289493954,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0.424975658363393,0.889801546467934,0.886708639220217
Western Pacific,Cardiac infections,60 to 64,Enterococcus faecium,14.5610283897286,5.5118065695983,29.5833541007149,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0.424975658363393,0.889801546467934,0.886708639220217
Western Pacific,Cardiac infections,65 to 69,Enterococcus faecium,19.7910288194785,7.50387930357811,39.4925748492896,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0.424975658363393,0.889801546467934,0.886708639220217
Western Pacific,Cardiac infections,70 to 74,Enterococcus faecium,17.5092640040337,6.47770278140917,35.5320371238231,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0.424975658363393,0.889801546467934,0.886708639220217
Western Pacific,Cardiac infections,75 to 79,Enterococcus faecium,20.4215028715792,7.9409866367333,40.3525671641233,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0.424975658363393,0.889801546467934,0.886708639220217
Western Pacific,Cardiac infections,80 to 84,Enterococcus faecium,23.6579602928869,9.26965220583027,44.6818359658227,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0.424975658363393,0.889801546467934,0.886708639220217
Western Pacific,Cardiac infections,85 to 89,Enterococcus faecium,22.5956156586327,8.71513209996365,41.2844111877179,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0.424975658363393,0.889801546467934,0.886708639220217
Western Pacific,Cardiac infections,90 to 94,Enterococcus faecium,15.7096017456248,5.26485098835672,29.7240632128019,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0.424975658363393,0.889801546467934,0.886708639220217
Western Pacific,Cardiac infections,95 plus,Enterococcus faecium,10.4966915056053,2.65802229225496,20.7577331553097,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0.424975658363393,0.889801546467934,0.886708639220217
Africa,Intra-abdominal infections,EN,Enterococcus faecium,15.0514122155547,5.43073420289765,34.0905188534176,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Intra-abdominal infections,LN,Enterococcus faecium,11.1550640534772,3.81770352308096,26.2871743371518,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Intra-abdominal infections,PN,Enterococcus faecium,61.2769300645701,20.1267240274003,153.36870317407,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Intra-abdominal infections,1 to 4,Enterococcus faecium,76.4569219323411,24.1392104289296,188.585634474586,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Intra-abdominal infections,5 to 9,Enterococcus faecium,28.2294742377177,11.628797479826,59.2025370793406,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Intra-abdominal infections,10 to 14,Enterococcus faecium,26.987633581665,11.4415822695605,55.2617573831758,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Intra-abdominal infections,15 to 19,Enterococcus faecium,47.1044763006874,17.4960729037503,98.713547694579,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Intra-abdominal infections,20 to 24,Enterococcus faecium,44.2539928022784,15.643063959805,100.72837683738,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Intra-abdominal infections,25 to 29,Enterococcus faecium,42.6814131986208,14.4899843047818,100.054098455241,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Intra-abdominal infections,30 to 34,Enterococcus faecium,45.9948415675294,15.4887624549573,104.26430451351,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Intra-abdominal infections,35 to 39,Enterococcus faecium,59.6855324067927,20.7103877992568,138.711719531138,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,Intra-abdominal infections,40 to 44,Enterococcus faecium,89.5666096091859,33.0913793161037,197.056995721231,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
